PICKED_THM;ARTICLE_CODE;AREA;AISLE;COLUMN;SHELF;LEFT_OR_RIGHT;STOCK;RESERVED
567850847;2504;MZN5;7;13;2;L;80;0
567962163;1102;MZN5;7;13;3;R;1;0
567962164;2500;MZN5;7;13;3;R;1;0
567962168;1537;MZN5;7;14;1;L;2;0
567962165;2054;MZN5;7;14;1;R;1;0
567876986;2502;MZN5;7;14;1;R;2;0
567515947;1612;MZN5;7;14;2;L;4;0
567515947;1500;MZN5;7;14;2;L;1;0
567515947;2072;MZN5;7;14;2;L;1;0
567515947;2171;MZN5;7;14;2;L;2;0
567515947;1833;MZN5;7;14;2;L;1;0
567515947;2247;MZN5;7;14;2;L;2;0
567662694;1434;MZN5;7;14;2;L;7;0
567662694;1855;MZN5;7;14;2;L;1;0
567515947;2084;MZN5;7;14;2;L;1;0
567662694;2084;MZN5;7;14;2;L;1;0
567662694;2095;MZN5;7;14;2;L;1;0
567662694;1820;MZN5;7;14;2;L;2;0
567662694;1823;MZN5;7;14;2;L;3;0
567447570;96;MZN5;7;14;3;L;1;0
567744665;1870;MZN5;7;14;4;L;22;0
567962168;2501;MZN5;7;14;1;L;1;0
567962165;1525;MZN5;7;14;1;R;1;0
567436859;2171;MZN5;7;15;1;R;2;0
567436859;1889;MZN5;7;15;1;R;3;0
567436859;2106;MZN5;7;15;1;R;3;0
567436859;1996;MZN5;7;15;1;R;21;0
567850856;2503;MZN5;7;15;1;R;22;0
567450583;1600;MZN5;7;15;2;L;4;0
567515950;1500;MZN5;7;15;2;L;1;0
567515950;2721;MZN5;7;15;2;L;1;0
567515950;2072;MZN5;7;15;2;L;1;0
567515950;1833;MZN5;7;15;2;L;1;0
567515950;2247;MZN5;7;15;2;L;2;0
567515950;2096;MZN5;7;15;2;L;2;0
567515950;2084;MZN5;7;15;2;L;1;0
567515950;2095;MZN5;7;15;2;L;2;0
567515950;1820;MZN5;7;15;2;L;2;0
567515950;1996;MZN5;7;15;2;L;14;0
567515950;2164;MZN5;7;15;2;L;1;0
567876966;2502;MZN5;7;15;2;R;12;0
567850848;2503;MZN5;7;15;3;L;12;0
567850853;2503;MZN5;7;15;3;L;24;0
567876965;2502;MZN5;7;15;3;R;4;0
567850845;2504;MZN5;7;15;4;L;72;0
567850850;2504;MZN5;7;15;4;L;80;0
567953422;1599;MZN5;7;15;5;L;1;0
567953426;1599;MZN5;7;15;5;L;1;0
567850849;2504;MZN5;7;16;1;L;13;0
567850160;2454;MZN5;7;16;1;R;4;0
567850160;1921;MZN5;7;16;1;R;12;0
567850150;2521;MZN5;7;16;2;R;15;0
567850153;2521;MZN5;7;16;2;R;11;0
567515948;1612;MZN5;7;16;3;L;2;0
567515948;1603;MZN5;7;16;3;L;1;0
567515948;2721;MZN5;7;16;3;L;1;0
567515949;2721;MZN5;7;16;3;L;1;0
567515949;2219;MZN5;7;16;3;L;1;0
567515948;2163;MZN5;7;16;3;L;1;0
567515949;2246;MZN5;7;16;3;L;2;0
567515948;2171;MZN5;7;16;3;L;2;0
567515949;1833;MZN5;7;16;3;L;3;0
567515949;2247;MZN5;7;16;3;L;6;0
567515948;2096;MZN5;7;16;3;L;2;0
567515949;1996;MZN5;7;16;3;L;7;0
567447568;2217;MZN5;7;16;3;L;1;0
567625037;1492;MZN5;7;16;3;R;2;0
567625037;2153;MZN5;7;16;3;R;1;0
567877031;2498;MZN5;7;16;3;R;60;0
567615461;1608;MZN5;7;16;4;L;1;0
567953447;2505;MZN5;7;16;3;R;1;0
567617782;2427;MZN5;7;17;1;L;1;0
567615466;2082;MZN5;7;17;1;L;1;0
567617782;2082;MZN5;7;17;1;L;1;0
567615462;2235;MZN5;7;17;3;R;1;0
4197230819;1434;MZN5;7;17;3;R;7;0
4197230819;2084;MZN5;7;17;3;R;1;0
567615462;1608;MZN5;7;17;3;R;1;0
4197230819;1996;MZN5;7;17;3;R;7;0
567877041;2497;MZN5;7;17;4;L;20;0
567864153;2481;MZN5;7;17;4;R;36;0
567864161;2481;MZN5;7;17;4;R;36;0
567962151;2451;MZN5;7;17;2;R;1;0
567962151;2506;MZN5;7;17;2;R;1;0
4197230819;2463;MZN5;7;17;3;R;3;0
4197220381;2507;MZN5;7;17;3;R;1;0
567836274;2508;MZN5;7;18;1;L;14;0
567850851;2503;MZN5;7;18;1;R;24;0
567850854;2503;MZN5;7;18;1;R;24;0
567850152;2521;MZN5;7;18;1;R;11;0
567850154;2304;MZN5;7;18;1;R;39;0
567876213;2509;MZN5;7;18;2;R;21;0
567864157;2481;MZN5;7;18;2;R;36;0
567864160;2481;MZN5;7;18;2;R;2;0
567674284;2510;MZN5;7;19;1;L;75;0
567674437;2510;MZN5;7;19;1;L;54;0
567821280;1476;MZN5;7;19;1;L;6;0
567812257;2525;MZN5;7;19;1;L;14;0
567881690;2474;MZN5;7;19;1;R;35;0
567525968;2374;MZN5;7;19;2;L;120;0
567819538;2374;MZN5;7;19;2;L;110;0
567240383;2512;MZN5;7;19;2;L;46;0
567583125;2843;MZN5;7;19;2;L;34;0
567819541;2468;MZN5;7;19;2;L;88;0
567518286;1612;MZN5;7;19;2;R;6;0
567518286;2464;MZN5;7;19;2;R;2;0
567518286;2096;MZN5;7;19;2;R;4;0
567518286;2095;MZN5;7;19;2;R;1;0
567518286;1996;MZN5;7;19;2;R;14;0
567518286;2463;MZN5;7;19;2;R;11;0
567819532;2824;MZN5;7;19;3;L;100;0
567487812;2374;MZN5;7;19;3;L;35;0
567819535;2374;MZN5;7;19;3;L;115;0
567594961;2843;MZN5;7;19;3;L;46;0
567433238;2511;MZN5;7;19;3;L;19;0
567487812;2511;MZN5;7;19;3;L;5;0
567866652;2533;MZN5;7;19;3;R;14;0
567854565;2400;MZN5;7;19;3;R;12;0
567674248;2307;MZN5;7;19;3;R;75;0
567674451;2307;MZN5;7;19;3;R;75;0
567836199;2307;MZN5;7;19;4;L;75;0
567819540;2359;MZN5;7;19;4;L;115;0
567489890;2512;MZN5;7;19;4;L;46;0
567605400;2512;MZN5;7;19;4;L;16;0
567819543;2468;MZN5;7;19;4;L;92;0
567819537;2511;MZN5;7;19;4;L;21;0
567542084;2171;MZN5;7;19;4;R;2;0
567542109;1984;MZN5;7;19;4;R;2;0
567542084;2080;MZN5;7;19;4;R;2;0
567542109;2096;MZN5;7;19;4;R;2;0
567712057;95;MZN5;8;2;1;L;1;0
567716017;2044;MZN5;8;2;1;L;3102;0
567716018;1431;MZN5;8;2;1;L;60;0
567716053;1431;MZN5;8;2;1;L;1200;0
567731212;1432;MZN5;8;2;1;L;7;0
567716018;1971;MZN5;8;2;1;L;1071;0
567712061;2224;MZN5;8;2;1;L;1944;0
567712057;2041;MZN5;8;2;1;L;1309;0
567819812;2562;MZN5;8;2;1;R;22;0
567865663;2425;MZN5;8;2;2;L;20;0
567865665;2452;MZN5;8;2;2;L;80;0
567865683;1594;MZN5;8;2;2;L;40;0
567746184;2417;MZN5;8;3;1;L;30;0
567712058;1432;MZN5;8;3;1;L;525;0
567716046;2224;MZN5;8;3;1;L;531;0
567716046;1967;MZN5;8;3;1;L;182;0
567716046;1968;MZN5;8;3;1;L;81;0
567715569;2513;MZN5;8;3;2;L;360;0
567865662;2452;MZN5;8;3;2;L;68;0
567712059;1432;MZN5;8;3;2;L;1575;0
567712064;1432;MZN5;8;3;2;L;7;0
567712065;1968;MZN5;8;3;2;L;54;0
567746181;1953;MZN5;8;3;2;R;90;0
567746192;1953;MZN5;8;3;2;R;90;0
567746179;2518;MZN5;8;3;2;R;90;0
567341410;2514;MZN5;8;3;2;R;44;0
567746180;1754;MZN5;8;3;3;R;58;0
567749752;1754;MZN5;8;3;3;R;8;0
567749752;2417;MZN5;8;3;3;R;5;0
567746193;2519;MZN5;8;3;3;R;30;0
567594865;2514;MZN5;8;3;3;R;14;0
567874094;2341;MZN5;8;3;4;L;36;0
567887457;1512;MZN5;8;3;4;R;42;0
567715573;2515;MZN5;8;4;2;L;2;0
567715558;2516;MZN5;8;4;3;L;15;0
567715571;2513;MZN5;8;4;3;L;448;0
567865669;1607;MZN5;8;5;2;L;85;0
567865680;1607;MZN5;8;5;2;L;100;0
567865668;2452;MZN5;8;5;2;L;80;0
567865679;2517;MZN5;8;5;2;L;32;0
567686490;1427;MZN5;8;5;2;R;2;0
567876835;60;MZN5;8;5;3;R;3;0
567876836;60;MZN5;8;5;3;R;6;0
567865661;1607;MZN5;8;5;3;R;100;0
567865664;1607;MZN5;8;5;3;R;100;0
567865681;2517;MZN5;8;5;3;R;19;0
567807961;78;MZN5;8;5;4;L;1;0
567746189;1953;MZN5;8;5;4;L;30;0
567746189;2518;MZN5;8;5;4;L;11;0
567746189;2519;MZN5;8;5;4;L;6;0
567749754;2514;MZN5;8;5;4;L;56;0
567865666;2455;MZN5;8;5;4;L;30;0
567629282;2520;MZN5;8;6;2;L;10;0
567659184;2726;MZN5;8;6;2;L;75;0
567773621;2723;MZN5;8;6;2;L;60;0
567876841;60;MZN5;8;6;3;L;6;0
567876842;60;MZN5;8;6;3;L;6;0
567932174;1486;MZN5;8;6;5;L;54;0
567813049;1435;MZN5;8;7;3;L;38;0
567795736;1784;MZN5;8;7;3;L;13;0
567796130;1784;MZN5;8;7;3;L;6;0
567825980;1699;MZN5;8;7;5;L;8;0
567825998;1699;MZN5;8;7;5;L;10;0
567826002;1699;MZN5;8;7;5;L;22;0
567825981;1915;MZN5;8;7;5;L;7;0
567661350;1842;MZN5;8;8;3;L;40;0
567723925;1842;MZN5;8;8;3;L;40;0
567595309;1435;MZN5;8;8;3;L;40;0
567241912;1784;MZN5;8;8;3;L;14;0
567794416;1437;MZN5;8;8;4;L;40;0
567746528;2421;MZN5;8;9;1;L;66;0
567723465;1839;MZN5;8;9;3;L;10;0
567723465;1842;MZN5;8;9;3;L;8;0
567723465;1435;MZN5;8;9;3;L;8;0
567746535;2421;MZN5;8;9;3;L;66;0
567746536;2421;MZN5;8;9;3;L;66;0
567746571;2421;MZN5;8;9;3;L;66;0
567746557;2421;MZN5;8;9;4;L;69;0
567746575;2421;MZN5;8;9;4;L;69;0
567825978;1697;MZN5;8;9;5;L;8;0
567826001;1697;MZN5;8;9;5;L;11;0
567826003;1697;MZN5;8;9;5;L;8;0
567826004;1699;MZN5;8;9;5;L;22;0
567826003;1915;MZN5;8;9;5;L;28;0
567746560;2421;MZN5;8;9;4;L;1;0
567686414;2219;MZN5;8;10;3;L;1;0
567784421;2664;MZN5;8;10;3;L;32;0
567826007;1697;MZN5;8;10;5;L;7;0
567825982;1699;MZN5;8;10;5;L;8;0
567825982;1915;MZN5;8;10;5;L;49;0
567825983;1915;MZN5;8;10;5;L;84;0
567826007;1915;MZN5;8;10;5;L;35;0
567696373;1;MZN5;8;12;1;L;1;0
567487634;2096;MZN5;8;12;1;L;4;0
567487634;2095;MZN5;8;12;1;L;1;0
567487634;1820;MZN5;8;12;1;L;4;0
567487634;1823;MZN5;8;12;1;L;9;0
567487634;2106;MZN5;8;12;1;L;6;0
567487634;2107;MZN5;8;12;1;L;1;0
567487634;1996;MZN5;8;12;1;L;7;0
567811875;1427;MZN5;8;12;5;L;8;0
567867142;2393;MZN5;8;13;1;R;6;0
567847244;21;MZN5;8;13;2;L;1;0
567847245;16;MZN5;8;13;2;L;1;0
567847245;64;MZN5;8;13;2;L;1;0
567856789;1513;MZN5;8;13;2;R;5;0
567856791;1513;MZN5;8;13;3;R;28;0
567856792;2393;MZN5;8;13;3;R;6;0
567487629;1434;MZN5;8;13;4;L;28;0
567487629;1889;MZN5;8;13;4;L;9;0
567487629;1995;MZN5;8;13;4;L;3;0
567487629;2096;MZN5;8;13;4;L;4;0
567487629;2084;MZN5;8;13;4;L;2;0
567487629;2095;MZN5;8;13;4;L;1;0
567807940;177;MZN5;8;13;4;L;1;0
567811878;1427;MZN5;8;13;5;L;18;0
567811902;1437;MZN5;8;13;5;L;8;0
567525499;2464;MZN5;8;14;3;L;2;0
567525499;2171;MZN5;8;14;3;L;6;0
567525499;1833;MZN5;8;14;3;L;4;0
567525499;2247;MZN5;8;14;3;L;6;0
567850151;2521;MZN5;8;14;3;L;6;0
567877463;2285;MZN5;8;14;4;L;1;0
567877457;2671;MZN5;8;14;4;L;4;0
567811899;1437;MZN5;8;14;5;L;14;0
567811865;1839;MZN5;8;14;5;L;16;0
567525499;2463;MZN5;8;14;3;L;1;0
567962232;2522;MZN5;8;14;4;L;1;0
567635586;1732;MZN5;8;15;2;R;12;0
567880975;140;MZN5;8;15;3;L;1;0
567962229;1689;MZN5;8;15;3;L;4;0
567811871;1437;MZN5;8;15;5;L;10;0
567811910;1437;MZN5;8;15;5;L;24;0
567962223;2523;MZN5;8;15;2;L;1;0
567406922;1732;MZN5;8;16;1;L;12;0
567628582;1732;MZN5;8;16;1;L;12;0
567962225;1775;MZN5;8;16;1;R;4;0
567962228;1855;MZN5;8;16;1;R;1;0
567962219;888;MZN5;8;16;1;R;1;0
567962225;2770;MZN5;8;16;1;R;3;0
567962230;1436;MZN5;8;16;1;R;1;0
567962219;2094;MZN5;8;16;1;R;2;0
567962228;1741;MZN5;8;16;1;R;1;0
567836198;2307;MZN5;8;16;2;L;75;0
567962222;1798;MZN5;8;16;2;L;1;0
567962222;1794;MZN5;8;16;2;L;1;0
567419488;2525;MZN5;8;16;2;L;5;0
567795344;2525;MZN5;8;16;2;L;17;0
567571470;1732;MZN5;8;16;2;R;12;0
567597031;1732;MZN5;8;16;2;R;12;0
567759890;1732;MZN5;8;16;2;R;12;0
567811874;1437;MZN5;8;16;5;L;20;0
567811876;1437;MZN5;8;16;5;L;10;0
567811868;1839;MZN5;8;16;5;L;20;0
567811869;1839;MZN5;8;16;5;L;10;0
567811870;1839;MZN5;8;16;5;L;20;0
567962225;1140;MZN5;8;16;1;R;1;0
567962228;852;MZN5;8;16;1;R;1;0
567962222;2524;MZN5;8;16;2;L;1;0
567962226;9;MZN5;8;17;2;R;1;0
567962167;1874;MZN5;8;17;3;R;1;0
567962220;42;MZN5;8;17;4;R;1;0
567962226;2472;MZN5;8;17;2;R;1;0
567833571;2531;MZN5;8;18;1;L;48;0
567833573;2531;MZN5;8;18;1;L;48;0
567635581;2476;MZN5;8;18;1;L;11;0
567833570;2476;MZN5;8;18;1;L;30;0
567635581;2066;MZN5;8;18;1;L;38;0
567587799;2064;MZN5;8;18;1;R;15;0
567587799;2531;MZN5;8;18;1;R;18;0
567779540;1732;MZN5;8;18;1;R;12;0
567534421;1434;MZN5;8;18;2;L;7;0
567534421;1889;MZN5;8;18;2;L;3;0
567534421;1995;MZN5;8;18;2;L;3;0
567962159;1842;MZN5;8;18;2;R;2;0
567962160;1102;MZN5;8;18;2;L;1;0
567962159;2281;MZN5;8;18;2;R;1;0
567618610;2526;MZN5;8;19;1;L;20;0
567698969;2529;MZN5;8;19;1;L;42;0
567832233;2529;MZN5;8;19;1;L;26;0
567832232;2530;MZN5;8;19;1;L;15;0
567832234;2530;MZN5;8;19;1;L;16;0
567793605;2531;MZN5;8;19;1;R;38;0
567829724;2531;MZN5;8;19;1;R;40;0
567636253;2476;MZN5;8;19;1;R;20;0
567687130;2476;MZN5;8;19;1;R;24;0
567554985;2066;MZN5;8;19;1;R;36;0
567687130;2066;MZN5;8;19;1;R;12;0
567793605;2066;MZN5;8;19;1;R;4;0
567795323;2066;MZN5;8;19;1;R;32;0
567829724;2066;MZN5;8;19;1;R;16;0
567832231;2527;MZN5;8;19;2;L;11;0
567832222;2528;MZN5;8;19;2;L;48;0
567832235;2528;MZN5;8;19;2;L;36;0
567832236;2528;MZN5;8;19;2;L;20;0
567832237;2528;MZN5;8;19;2;L;40;0
567832235;2529;MZN5;8;19;2;L;6;0
567832225;2530;MZN5;8;19;2;L;5;0
567814108;2531;MZN5;8;19;2;R;48;0
567641537;2476;MZN5;8;19;2;R;18;0
567661950;2066;MZN5;8;19;2;R;20;0
567832227;2529;MZN5;8;19;2;R;34;0
567582647;336;MZN5;8;19;3;L;2;0
567866651;2533;MZN5;8;19;3;L;9;0
567854571;1554;MZN5;8;19;3;L;18;0
4197171442;2507;MZN5;8;19;4;L;12;0
567832220;1781;MZN5;8;19;4;L;2;0
567832220;1782;MZN5;8;19;4;L;1;0
567832220;1795;MZN5;8;19;4;L;4;0
567832238;2528;MZN5;8;19;4;L;48;0
567866648;2532;MZN5;8;19;3;L;1;0
567962157;2534;MZN5;8;19;4;L;1;0
567641537;2531;MZN5;8;19;2;R;2;0
1217024347;2164;MZN5;9;1;2;R;1;0
567553977;2580;MZN5;9;1;2;R;48;0
567617482;2580;MZN5;9;1;2;R;44;0
4197293868;2562;MZN5;9;1;2;R;16;0
567889780;65;MZN5;9;1;3;R;3;0
567904001;1916;MZN5;9;1;3;R;6;0
4197293865;65;MZN5;9;1;4;R;24;0
567941651;2000;MZN5;9;1;7;R;2;0
567695648;167;MZN5;9;2;1;L;2;0
567695651;2535;MZN5;9;2;1;L;60;0
567702144;167;MZN5;9;2;3;L;2;0
567702144;2751;MZN5;9;2;3;L;15;0
567649560;2535;MZN5;9;2;3;L;52;0
567649558;2535;MZN5;9;2;3;R;14;0
567765113;167;MZN5;9;2;4;L;2;0
567903991;2042;MZN5;9;2;4;R;9;0
567903080;1888;MZN5;9;2;5;R;4;0
567702143;2751;MZN5;9;2;5;R;36;0
567889782;1500;MZN5;9;3;2;L;1;0
567740645;1873;MZN5;9;3;2;R;60;0
567699521;1831;MZN5;9;3;2;R;69;0
567777694;1827;MZN5;9;3;3;L;1;0
567702206;1963;MZN5;9;3;3;R;21;0
567702210;1963;MZN5;9;3;3;R;19;0
567781938;2711;MZN5;9;3;5;L;32;0
567702224;1960;MZN5;9;3;5;L;3;0
567699513;1963;MZN5;9;3;5;L;14;0
567702226;1963;MZN5;9;3;5;L;24;0
567702224;1831;MZN5;9;3;5;L;15;0
4197293869;65;MZN5;9;3;5;R;33;0
4197293870;65;MZN5;9;3;5;R;3;0
567498464;1427;MZN5;9;3;5;R;2;0
567699516;1963;MZN5;9;3;6;L;16;0
567702209;1963;MZN5;9;3;6;L;24;0
567699518;1831;MZN5;9;3;6;L;69;0
567699519;1831;MZN5;9;3;6;R;69;0
567702194;1964;MZN5;9;3;7;R;69;0
567781937;2536;MZN5;9;3;1;L;1;0
567898187;66;MZN5;9;4;1;L;1;0
567898183;209;MZN5;9;4;1;L;1;0
567898183;72;MZN5;9;4;1;L;1;0
567898183;85;MZN5;9;4;1;L;1;0
567740646;1873;MZN5;9;4;1;L;80;0
567697976;2537;MZN5;9;4;1;L;40;0
567740648;1587;MZN5;9;4;1;R;40;0
567702214;1960;MZN5;9;4;1;R;42;0
567898180;98;MZN5;9;4;2;L;1;0
567781984;2720;MZN5;9;4;2;L;1;0
567649611;2703;MZN5;9;4;2;L;72;0
567541894;2084;MZN5;9;4;2;R;1;0
567702196;1964;MZN5;9;4;2;R;51;0
567595913;2054;MZN5;9;4;3;L;1;0
567781946;2536;MZN5;9;4;3;R;120;0
567904004;1433;MZN5;9;4;4;L;4;0
567649603;2082;MZN5;9;4;5;L;1;0
567702216;1960;MZN5;9;4;5;L;75;0
567649603;2539;MZN5;9;4;5;L;15;0
567762021;2706;MZN5;9;4;5;L;14;0
567795619;2706;MZN5;9;4;5;L;15;0
567594535;2584;MZN5;9;4;5;R;6;0
567777638;2584;MZN5;9;4;5;R;12;0
567898181;30;MZN5;9;4;6;L;1;0
567898181;154;MZN5;9;4;6;L;1;0
567898181;16;MZN5;9;4;6;L;1;0
567917813;179;MZN5;9;4;6;R;4;0
567699234;2540;MZN5;9;4;6;R;12;0
567898186;66;MZN5;9;4;7;L;1;0
567898186;9;MZN5;9;4;7;L;1;0
567898186;1883;MZN5;9;4;7;L;1;0
567781931;2711;MZN5;9;4;7;L;32;0
567781934;2711;MZN5;9;4;7;L;34;0
567702220;1960;MZN5;9;4;7;L;60;0
567702220;1831;MZN5;9;4;7;L;12;0
567595644;2270;MZN5;9;4;7;R;40;0
567699252;2537;MZN5;9;4;7;R;116;0
567781984;2538;MZN5;9;4;2;L;3;0
567812551;2220;MZN5;9;5;1;L;24;0
567821456;2220;MZN5;9;5;1;L;24;0
567821452;1429;MZN5;9;5;1;L;16;0
567898196;98;MZN5;9;5;2;L;1;0
567898197;98;MZN5;9;5;2;L;2;0
567898196;86;MZN5;9;5;2;L;2;0
567898198;1538;MZN5;9;5;2;L;2;0
567898196;16;MZN5;9;5;2;L;1;0
567730837;2541;MZN5;9;5;2;R;2;0
567898188;9;MZN5;9;5;4;L;1;0
567898188;2439;MZN5;9;5;4;L;1;0
567649581;2539;MZN5;9;5;4;R;84;0
567613600;2539;MZN5;9;5;5;R;90;0
4197298109;2542;MZN5;9;5;6;L;5;0
567702013;1963;MZN5;9;5;6;L;15;0
567702013;1831;MZN5;9;5;6;L;15;0
567898203;65;MZN5;9;5;6;R;1;0
567649585;2543;MZN5;9;5;7;L;18;0
567649586;1793;MZN5;9;5;7;L;69;0
567898202;75;MZN5;9;5;7;R;1;0
567821446;1799;MZN5;9;5;1;L;1;0
567777636;2572;MZN5;9;6;1;L;54;0
567821459;2220;MZN5;9;6;1;R;24;0
567701995;2545;MZN5;9;6;2;L;10;0
567702016;1963;MZN5;9;6;2;L;5;0
567777643;2869;MZN5;9;6;2;R;15;0
567542539;1793;MZN5;9;6;2;R;90;0
567821450;2841;MZN5;9;6;3;R;32;0
567777642;2584;MZN5;9;6;4;L;7;0
567702015;1963;MZN5;9;6;4;L;20;0
567701993;2545;MZN5;9;6;5;L;20;0
567821451;1429;MZN5;9;6;5;R;4;0
4197192818;2310;MZN5;9;6;6;L;9;0
567778776;2695;MZN5;9;6;6;L;75;0
567425968;2584;MZN5;9;6;6;L;8;0
567425968;2869;MZN5;9;6;6;L;9;0
567702010;1831;MZN5;9;6;7;L;45;0
567702012;1831;MZN5;9;6;7;L;60;0
567777644;2584;MZN5;9;6;7;R;16;0
567699203;2540;MZN5;9;6;7;R;75;0
567697877;2362;MZN5;9;6;1;R;4;0
567922325;2544;MZN5;9;6;2;L;1;0
567697978;2537;MZN5;9;7;1;L;280;0
567922202;536;MZN5;9;7;1;R;1;0
567922204;51;MZN5;9;7;1;R;1;0
567922201;9;MZN5;9;7;2;R;1;0
567944797;1887;MZN5;9;7;2;R;7;0
567777637;2584;MZN5;9;7;2;R;12;0
567881211;2154;MZN5;9;7;4;L;2;0
567821457;1799;MZN5;9;7;4;L;29;0
567812549;2220;MZN5;9;7;4;L;6;0
567821449;2220;MZN5;9;7;4;L;24;0
567821443;1799;MZN5;9;7;5;L;36;0
567821444;1799;MZN5;9;7;5;L;36;0
567821442;1799;MZN5;9;7;5;R;36;0
567881209;95;MZN5;9;7;6;L;1;0
567881209;177;MZN5;9;7;6;L;1;0
567821455;1799;MZN5;9;7;6;L;32;0
567821454;1799;MZN5;9;7;7;L;32;0
567821460;2220;MZN5;9;7;7;L;24;0
567706022;2584;MZN5;9;7;7;R;17;0
567699210;2547;MZN5;9;7;7;R;40;0
567699211;2546;MZN5;9;7;7;R;15;0
567699213;2546;MZN5;9;8;1;L;192;0
567699215;2546;MZN5;9;8;1;L;180;0
567821441;1799;MZN5;9;8;3;L;36;0
567821447;1799;MZN5;9;8;3;L;29;0
567821461;2220;MZN5;9;8;3;L;24;0
567821453;1429;MZN5;9;8;3;L;8;0
567821458;2220;MZN5;9;8;4;L;24;0
567587956;1774;MZN5;9;8;5;L;1;0
567587958;1774;MZN5;9;8;5;L;1;0
567922200;27;MZN5;9;8;5;L;1;0
567821448;2220;MZN5;9;8;5;L;18;0
567699206;2547;MZN5;9;8;7;L;43;0
567699204;2548;MZN5;9;8;7;L;8;0
567699207;2549;MZN5;9;8;7;L;141;0
567699205;2547;MZN5;9;8;7;L;1;0
567868858;75;MZN5;9;9;2;L;1;0
567868858;29;MZN5;9;9;2;L;1;0
567868858;209;MZN5;9;9;2;L;1;0
567941816;1818;MZN5;9;9;2;L;1;0
567699243;2548;MZN5;9;9;4;L;55;0
567699247;2549;MZN5;9;9;4;L;12;0
567941817;137;MZN5;9;9;5;L;1;0
567868851;27;MZN5;9;9;6;L;1;0
567941825;2222;MZN5;9;10;1;L;5;0
567941821;1760;MZN5;9;10;2;L;1;0
567941821;352;MZN5;9;10;2;L;1;0
567810039;177;MZN5;9;10;2;R;2;0
567327915;2550;MZN5;9;10;3;L;26;0
567598806;2550;MZN5;9;10;3;L;29;0
567598807;2550;MZN5;9;10;3;L;11;0
567507119;2552;MZN5;9;10;3;R;25;0
567718007;2552;MZN5;9;10;3;R;80;0
567517200;2552;MZN5;9;10;4;L;80;0
567880472;79;MZN5;9;10;4;R;1;0
567508708;2551;MZN5;9;10;4;R;3;0
4197209927;2235;MZN5;9;10;5;R;14;0
567759145;1573;MZN5;9;10;5;R;106;0
567306040;2552;MZN5;9;10;6;L;75;0
567591496;2551;MZN5;9;10;6;R;14;0
567718002;2551;MZN5;9;10;6;R;16;0
567568527;2552;MZN5;9;10;6;R;75;0
567591258;2552;MZN5;9;10;6;R;80;0
567718004;2552;MZN5;9;10;6;R;85;0
567598810;2264;MZN5;9;10;7;L;14;0
567759156;2199;MZN5;9;10;7;L;100;0
567608026;2551;MZN5;9;10;7;R;16;0
567718005;2551;MZN5;9;10;7;R;16;0
567718006;2551;MZN5;9;10;7;R;11;0
567763487;2551;MZN5;9;10;7;R;9;0
567591073;2552;MZN5;9;10;6;R;5;0
567593236;2552;MZN5;9;11;3;L;80;0
567759157;2199;MZN5;9;11;5;L;100;0
567759139;1863;MZN5;9;11;5;L;47;0
567759138;1573;MZN5;9;11;5;L;110;0
567759160;1997;MZN5;9;12;1;L;16;0
567759142;1573;MZN5;9;12;1;L;108;0
567759155;2192;MZN5;9;12;1;R;165;0
567759149;1863;MZN5;9;12;2;R;18;0
567759149;1573;MZN5;9;12;2;R;70;0
567759144;1573;MZN5;9;12;4;L;110;0
567880466;79;MZN5;9;12;4;R;1;0
567754194;2553;MZN5;9;12;4;R;84;0
567759146;1863;MZN5;9;12;5;R;52;0
567759147;1863;MZN5;9;12;6;L;30;0
567759147;1573;MZN5;9;12;6;L;40;0
567759153;2192;MZN5;9;12;6;L;102;0
567759140;1863;MZN5;9;12;6;R;50;0
567759152;2192;MZN5;9;12;6;R;165;0
567595896;1774;MZN5;9;12;7;L;2;0
567759141;1863;MZN5;9;12;7;L;20;0
567759141;1573;MZN5;9;12;7;L;70;0
567759159;2192;MZN5;9;12;7;L;165;0
567759158;1997;MZN5;9;12;7;R;1;0
567759158;2192;MZN5;9;12;7;R;108;0
567754192;2553;MZN5;9;12;4;R;3;0
4197234084;1879;MZN5;9;13;1;R;31;0
567704737;2178;MZN5;9;13;1;R;50;0
567704742;2178;MZN5;9;13;1;R;50;0
567704748;2178;MZN5;9;13;1;R;50;0
567778047;2037;MZN5;9;13;2;L;22;0
567704746;2178;MZN5;9;13;2;L;60;0
567759290;1998;MZN5;9;13;2;L;28;0
567933213;2555;MZN5;9;13;2;L;3;0
567779226;2558;MZN5;9;13;2;R;30;0
567779228;2558;MZN5;9;13;2;R;20;0
567778049;2037;MZN5;9;13;3;L;50;0
567759148;1573;MZN5;9;13;3;L;110;0
567778144;1721;MZN5;9;13;3;R;115;0
567778149;1721;MZN5;9;13;3;R;130;0
567779227;2558;MZN5;9;13;4;R;30;0
567704744;1946;MZN5;9;13;4;R;90;0
567704732;2178;MZN5;9;13;4;R;60;0
567759289;1998;MZN5;9;13;4;R;18;0
567759289;2183;MZN5;9;13;4;R;1;0
567778163;2345;MZN5;9;13;5;L;90;0
567778164;2345;MZN5;9;13;5;L;42;0
567759161;1997;MZN5;9;13;6;L;16;0
567759143;1863;MZN5;9;13;6;L;25;0
567759143;1573;MZN5;9;13;6;L;50;0
567759154;2192;MZN5;9;13;6;L;168;0
