Kullanıcı Kodu;TOPLANAN_THM;ARTICLE_CODE;DATE_START_EXECUTION;AREA;AISLE;X;Y;Z;TOPLANAN_ADET;PICKCAR_THM
41700;167048352;1051;11.24.2025 1:42 PM;MZN3;22;12;1;R;1;4167417632
41700;567533824;1341;11.24.2025 1:38 PM;MZN3;22;13;1;L;1;4167417632
41700;167048565;1343;11.24.2025 1:38 PM;MZN3;22;13;1;R;2;4167417632
41700;167054808;1342;11.24.2025 1:39 PM;MZN3;22;13;1;R;1;4167417632
41700;167048390;1345;11.24.2025 1:39 PM;MZN3;22;13;2;L;1;4167417632
41700;167048390;1345;11.24.2025 1:39 PM;MZN3;22;13;2;L;1;4167417632
41700;167048390;1344;11.24.2025 1:41 PM;MZN3;22;13;2;L;1;4167417632
41700;167048390;1344;11.24.2025 1:41 PM;MZN3;22;13;2;L;1;4167417632
41700;167052729;1347;11.24.2025 1:41 PM;MZN3;22;13;2;R;1;4167417632
41700;167052729;1346;11.24.2025 1:42 PM;MZN3;22;13;2;R;1;4167417632
41700;167066753;1161;11.24.2025 1:37 PM;MZN3;22;14;1;R;2;4167417632
41700;167048393;1348;11.24.2025 1:38 PM;MZN3;22;14;2;L;1;4167417632
41700;167057018;1303;11.24.2025 1:37 PM;MZN3;22;15;2;R;1;4167417632
41700;567306080;1349;11.24.2025 1:37 PM;MZN3;22;16;2;L;1;4167417632
41700;567306080;1349;11.24.2025 1:37 PM;MZN3;22;16;2;L;1;4167417632
41700;167066010;1320;11.24.2025 1:34 PM;MZN3;22;17;1;L;1;4167417632
41700;167066010;1320;11.24.2025 1:34 PM;MZN3;22;17;1;L;1;4167417632
43058;167061273;1350;11.24.2025 9:32 PM;MZN3;23;2;1;L;1;4167417578
43058;167056416;884;11.24.2025 9:32 PM;MZN3;23;4;2;L;1;4167417578
43058;167056416;884;11.24.2025 9:32 PM;MZN3;23;4;2;L;1;4167417578
43058;167056416;884;11.24.2025 9:32 PM;MZN3;23;4;2;L;1;4167417578
43058;167056416;884;11.24.2025 9:32 PM;MZN3;23;4;2;L;1;4167417578
43058;167056416;884;11.24.2025 9:32 PM;MZN3;23;4;2;L;1;4167417578
43058;167056416;884;11.24.2025 9:32 PM;MZN3;23;4;2;L;1;4167417578
43058;167056416;884;11.24.2025 9:32 PM;MZN3;23;4;2;L;1;4167417578
43058;167067212;1351;11.24.2025 9:33 PM;MZN3;23;5;1;L;1;4167417578
43058;167067212;1351;11.24.2025 9:33 PM;MZN3;23;5;1;L;1;4167417578
43058;167067212;1351;11.24.2025 9:33 PM;MZN3;23;5;1;L;1;4167417578
43058;167067212;1351;11.24.2025 9:33 PM;MZN3;23;5;1;L;1;4167417578
43058;167048513;1352;11.24.2025 9:33 PM;MZN3;23;5;2;L;1;4167417578
43058;567547364;1353;11.24.2025 9:33 PM;MZN3;23;6;2;L;1;4167417578
43058;167067213;1354;11.24.2025 9:34 PM;MZN3;23;7;1;L;1;4167417578
43058;167067217;1355;11.24.2025 9:34 PM;MZN3;23;7;2;R;1;4167417578
43873;567436724;1356;11.24.2025 4:42 AM;MZN3;23;8;1;R;1;4167417714
44498;167048386;1357;11.25.2025 1:46 AM;MZN3;23;8;2;L;1;4167417548
44498;167067211;1359;11.25.2025 1:47 AM;MZN3;23;10;1;R;1;4167417548
44498;167067211;1358;11.25.2025 1:47 AM;MZN3;23;10;1;R;1;4167417548
44498;567436743;1360;11.25.2025 1:48 AM;MZN3;23;12;2;L;1;4167417548
44498;567436743;1361;11.25.2025 1:48 AM;MZN3;23;12;2;L;1;4167417548
44498;167066763;1362;11.25.2025 1:49 AM;MZN3;23;13;1;R;1;4167417548
44498;167066763;1362;11.25.2025 1:49 AM;MZN3;23;13;1;R;1;4167417548
44498;167065995;1363;11.25.2025 1:50 AM;MZN3;23;15;1;L;1;4167417548
44498;167059573;1364;11.25.2025 1:40 AM;MZN3;24;2;1;L;1;4167417548
44498;167063230;1365;11.25.2025 1:42 AM;MZN3;24;2;2;L;1;4167417548
43058;167063253;1367;11.24.2025 9:30 PM;MZN3;24;3;2;L;1;4167417578
43058;167063253;1367;11.24.2025 9:30 PM;MZN3;24;3;2;L;1;4167417578
43058;167063253;1366;11.24.2025 9:30 PM;MZN3;24;3;2;L;1;4167417578
43058;167063253;1366;11.24.2025 9:30 PM;MZN3;24;3;2;L;1;4167417578
43058;167063253;1366;11.24.2025 9:30 PM;MZN3;24;3;2;L;1;4167417578
43058;167063253;1366;11.24.2025 9:30 PM;MZN3;24;3;2;L;1;4167417578
43058;167063253;1366;11.24.2025 9:30 PM;MZN3;24;3;2;L;1;4167417578
43058;567457683;1368;11.24.2025 9:29 PM;MZN3;24;7;1;L;1;4167417578
43058;567457683;1368;11.24.2025 9:29 PM;MZN3;24;7;1;L;1;4167417578
43058;167052659;1369;11.24.2025 9:28 PM;MZN3;24;9;2;R;1;4167417578
43058;167052659;1369;11.24.2025 9:29 PM;MZN3;24;9;2;R;1;4167417578
43058;167052659;1369;11.24.2025 9:29 PM;MZN3;24;9;2;R;1;4167417578
43058;167052659;1369;11.24.2025 9:29 PM;MZN3;24;9;2;R;1;4167417578
43058;167052659;1369;11.24.2025 9:29 PM;MZN3;24;9;2;R;1;4167417578
43058;167052659;1369;11.24.2025 9:29 PM;MZN3;24;9;2;R;1;4167417578
43058;567436622;1370;11.24.2025 9:28 PM;MZN3;24;12;1;R;1;4167417578
43058;567436622;1370;11.24.2025 9:28 PM;MZN3;24;12;1;R;1;4167417578
43058;567436622;1370;11.24.2025 9:28 PM;MZN3;24;12;1;R;1;4167417578
43058;567436624;1371;11.24.2025 9:27 PM;MZN3;24;13;1;R;1;4167417578
43058;167057655;1372;11.24.2025 9:27 PM;MZN3;24;15;1;L;1;4167417578
43058;167057658;1373;11.24.2025 9:27 PM;MZN3;24;15;2;L;1;4167417578
43058;167045046;1328;11.24.2025 9:22 PM;MZN3;25;3;2;R;1;4167417578
43058;167063268;1374;11.24.2025 9:22 PM;MZN3;25;5;2;R;1;4167417578
43058;167063268;1374;11.24.2025 9:22 PM;MZN3;25;5;2;R;1;4167417578
43058;167063268;1374;11.24.2025 9:22 PM;MZN3;25;5;2;R;1;4167417578
43058;167063268;1374;11.24.2025 9:22 PM;MZN3;25;5;2;R;1;4167417578
43058;167050665;1375;11.24.2025 9:23 PM;MZN3;25;7;1;R;1;4167417578
43058;167050664;1376;11.24.2025 9:23 PM;MZN3;25;7;2;R;1;4167417578
43058;167050664;1376;11.24.2025 9:23 PM;MZN3;25;7;2;R;1;4167417578
43058;167044647;1377;11.24.2025 9:23 PM;MZN3;25;8;2;L;1;4167417578
43058;167044647;1377;11.24.2025 9:23 PM;MZN3;25;8;2;L;1;4167417578
43058;167050658;1378;11.24.2025 9:23 PM;MZN3;25;9;2;L;1;4167417578
43058;567500656;1379;11.24.2025 9:24 PM;MZN3;25;10;1;R;1;4167417578
43058;167052658;1380;11.24.2025 9:24 PM;MZN3;25;13;2;L;1;4167417578
43058;167052665;1381;11.24.2025 9:25 PM;MZN3;25;14;1;R;1;4167417578
43058;167062690;1308;11.24.2025 9:25 PM;MZN3;25;14;2;L;1;4167417578
43058;167062690;1308;11.24.2025 9:25 PM;MZN3;25;14;2;L;2;4167417578
43058;167066020;1362;11.24.2025 9:26 PM;MZN3;25;15;1;L;1;4167417578
44498;167052230;1382;11.25.2025 1:35 AM;MZN3;25;16;1;R;1;4167417548
44498;167066003;1329;11.25.2025 1:28 AM;MZN3;26;1;2;L;1;4167417548
44498;167066003;1383;11.25.2025 1:28 AM;MZN3;26;1;2;L;1;4167417548
44498;167066003;1384;11.25.2025 1:30 AM;MZN3;26;1;2;L;1;4167417548
44498;167065981;1325;11.25.2025 1:24 AM;MZN3;26;2;1;L;1;4167417548
44498;167056553;1385;11.25.2025 1:23 AM;MZN3;26;3;2;L;1;4167417548
44498;167056553;1385;11.25.2025 1:23 AM;MZN3;26;3;2;L;1;4167417548
44498;567367571;1383;11.25.2025 1:16 AM;MZN3;26;4;1;L;1;4167417548
44498;567367571;1383;11.25.2025 1:16 AM;MZN3;26;4;1;L;1;4167417548
44498;567367571;1383;11.25.2025 1:16 AM;MZN3;26;4;1;L;1;4167417548
44498;567367571;1383;11.25.2025 1:16 AM;MZN3;26;4;1;L;1;4167417548
44498;567367571;1383;11.25.2025 1:16 AM;MZN3;26;4;1;L;1;4167417548
44498;567367571;1328;11.25.2025 1:17 AM;MZN3;26;4;1;L;1;4167417548
44498;567367571;1328;11.25.2025 1:17 AM;MZN3;26;4;1;L;1;4167417548
44498;567931986;1322;11.25.2025 1:17 AM;MZN3;26;4;1;R;1;4167417548
44498;567931986;1322;11.25.2025 1:18 AM;MZN3;26;4;1;R;1;4167417548
44498;567931986;1386;11.25.2025 1:19 AM;MZN3;26;4;1;R;1;4167417548
44498;567931986;1386;11.25.2025 1:19 AM;MZN3;26;4;1;R;1;4167417548
44498;167066169;1388;11.25.2025 1:20 AM;MZN3;26;4;2;L;1;4167417548
44498;167066169;1387;11.25.2025 1:22 AM;MZN3;26;4;2;L;1;4167417548
44498;167063267;1389;11.25.2025 1:23 AM;MZN3;26;4;2;R;1;4167417548
44498;567219328;1390;11.25.2025 1:15 AM;MZN3;26;6;2;R;1;4167417548
44498;567219328;1390;11.25.2025 1:15 AM;MZN3;26;6;2;R;1;4167417548
44498;567219328;1390;11.25.2025 1:15 AM;MZN3;26;6;2;R;1;4167417548
44498;567219328;1390;11.25.2025 1:15 AM;MZN3;26;6;2;R;1;4167417548
44498;567219328;1048;11.25.2025 1:15 AM;MZN3;26;6;2;R;1;4167417548
44498;567514202;1391;11.25.2025 1:10 AM;MZN3;26;7;1;L;1;4167417548
44498;167050668;1392;11.25.2025 1:14 AM;MZN3;26;7;2;R;1;4167417548
44498;167050668;1392;11.25.2025 1:14 AM;MZN3;26;7;2;R;1;4167417548
44498;167050668;1392;11.25.2025 1:14 AM;MZN3;26;7;2;R;1;4167417548
41700;167063019;1283;11.24.2025 1:30 PM;MZN3;26;8;1;L;1;4167417632
41700;167063019;1394;11.24.2025 1:30 PM;MZN3;26;8;1;L;1;4167417632
44498;167063019;1393;11.25.2025 1:09 AM;MZN3;26;8;1;L;1;4167417548
44498;167063019;1393;11.25.2025 1:09 AM;MZN3;26;8;1;L;1;4167417548
44498;167055614;1395;11.25.2025 1:10 AM;MZN3;26;8;2;L;1;4167417548
41700;167063022;1396;11.24.2025 1:28 PM;MZN3;26;9;1;L;1;4167417632
41700;167063022;1326;11.24.2025 1:29 PM;MZN3;26;9;1;L;1;4167417632
41700;167063023;1397;11.24.2025 1:30 PM;MZN3;26;9;1;R;1;4167417632
41700;567510581;1398;11.24.2025 1:27 PM;MZN3;26;10;2;R;1;4167417632
41700;167050852;1399;11.24.2025 1:26 PM;MZN3;26;11;2;L;1;4167417632
41700;167050852;1399;11.24.2025 1:26 PM;MZN3;26;11;2;L;2;4167417632
41700;167050852;1399;11.24.2025 1:26 PM;MZN3;26;11;2;L;2;4167417632
41700;167050852;1399;11.24.2025 1:26 PM;MZN3;26;11;2;L;1;4167417632
41700;167050852;1400;11.24.2025 1:27 PM;MZN3;26;11;2;L;1;4167417632
41700;167050673;866;11.24.2025 1:25 PM;MZN3;26;12;1;R;2;4167417632
41700;167050689;1401;11.24.2025 1:26 PM;MZN3;26;12;2;R;1;4167417632
41700;167050689;1401;11.24.2025 1:26 PM;MZN3;26;12;2;R;1;4167417632
41700;167050689;1401;11.24.2025 1:26 PM;MZN3;26;12;2;R;1;4167417632
44506;167066762;1402;11.24.2025 1:20 PM;MZN3;26;13;1;L;1;4167417663
44506;167050676;1290;11.24.2025 1:20 PM;MZN3;26;13;1;R;1;4167417663
44506;167063198;1403;11.24.2025 1:21 PM;MZN3;26;13;2;R;1;4167417663
44506;167063200;1404;11.24.2025 1:18 PM;MZN3;26;14;1;L;1;4167417663
44506;167058189;1405;11.24.2025 1:19 PM;MZN3;26;14;2;R;1;4167417663
44506;167058189;1405;11.24.2025 1:19 PM;MZN3;26;14;2;R;1;4167417663
44506;167050895;1406;11.24.2025 1:15 PM;MZN3;26;16;1;L;1;4167417663
44506;167050895;1406;11.24.2025 1:15 PM;MZN3;26;16;1;L;1;4167417663
44506;167050895;785;11.24.2025 1:16 PM;MZN3;26;16;1;L;1;4167417663
44506;167050895;785;11.24.2025 1:16 PM;MZN3;26;16;1;L;1;4167417663
44506;167050895;785;11.24.2025 1:17 PM;MZN3;26;16;1;L;1;4167417663
44506;167050895;785;11.24.2025 1:17 PM;MZN3;26;16;1;L;1;4167417663
44506;167048126;1407;11.24.2025 1:15 PM;MZN3;26;17;1;L;1;4167417663
44506;167048126;1407;11.24.2025 1:15 PM;MZN3;26;17;1;L;1;4167417663
44506;567500626;1286;11.24.2025 12:49 PM;MZN3;27;1;1;L;1;4167417663
44506;567500626;1286;11.24.2025 12:49 PM;MZN3;27;1;1;L;1;4167417663
44506;567500626;1408;11.24.2025 12:49 PM;MZN3;27;1;1;L;1;4167417663
44506;567500626;1408;11.24.2025 12:50 PM;MZN3;27;1;1;L;1;4167417663
44506;567500626;1408;11.24.2025 12:50 PM;MZN3;27;1;1;L;1;4167417663
44506;567500626;1408;11.24.2025 12:50 PM;MZN3;27;1;1;L;1;4167417663
44506;167055645;1286;11.24.2025 12:51 PM;MZN3;27;1;2;R;1;4167417663
41700;167055615;1409;11.24.2025 1:01 PM;MZN3;27;2;2;R;2;4167417632
41700;167055650;1410;11.24.2025 1:01 PM;MZN3;27;3;1;L;1;4167417632
41700;167063043;1411;11.24.2025 1:02 PM;MZN3;27;4;1;L;1;4167417632
41700;167057988;1412;11.24.2025 1:02 PM;MZN3;27;4;2;L;1;4167417632
41700;567500649;1413;11.24.2025 1:03 PM;MZN3;27;6;1;L;1;4167417632
41700;167063041;1414;11.24.2025 1:05 PM;MZN3;27;6;2;L;1;4167417632
41700;567500632;1415;11.24.2025 1:06 PM;MZN3;27;7;1;L;1;4167417632
41700;167058165;1416;11.24.2025 1:06 PM;MZN3;27;7;1;R;2;4167417632
41700;167058165;1416;11.24.2025 1:06 PM;MZN3;27;7;1;R;1;4167417632
41700;167058165;1417;11.24.2025 1:07 PM;MZN3;27;7;1;R;1;4167417632
41700;167052223;1418;11.24.2025 1:13 PM;MZN3;27;8;1;L;1;4167417632
41700;167052223;1418;11.24.2025 1:13 PM;MZN3;27;8;1;L;1;4167417632
41700;167048389;1420;11.24.2025 1:13 PM;MZN3;27;8;1;R;2;4167417632
41700;167063037;1419;11.24.2025 1:14 PM;MZN3;27;8;1;R;1;4167417632
41700;167057991;1421;11.24.2025 1:14 PM;MZN3;27;8;2;L;1;4167417632
41700;167063036;1422;11.24.2025 1:16 PM;MZN3;27;8;2;R;1;4167417632
41700;167052709;1418;11.24.2025 1:16 PM;MZN3;27;9;1;R;1;4167417632
41700;567316469;1423;11.24.2025 1:16 PM;MZN3;27;9;2;L;1;4167417632
41700;567316469;1423;11.24.2025 1:16 PM;MZN3;27;9;2;L;1;4167417632
41700;167054811;1377;11.24.2025 1:18 PM;MZN3;27;10;2;L;1;4167417632
41700;167054811;1377;11.24.2025 1:18 PM;MZN3;27;10;2;L;1;4167417632
41700;167054811;1377;11.24.2025 1:19 PM;MZN3;27;10;2;L;1;4167417632
41700;167062786;1060;11.24.2025 1:19 PM;MZN3;27;11;2;L;2;4167417632
41700;167062786;1060;11.24.2025 1:19 PM;MZN3;27;11;2;L;3;4167417632
41700;167065983;1424;11.24.2025 1:21 PM;MZN3;27;15;1;L;1;4167417632
41700;167065983;1386;11.24.2025 1:21 PM;MZN3;27;15;1;L;1;4167417632
41700;167065983;1386;11.24.2025 1:21 PM;MZN3;27;15;1;L;1;4167417632
41700;167065980;1425;11.24.2025 1:22 PM;MZN3;27;16;1;R;1;4167417632
41700;167065980;1425;11.24.2025 1:22 PM;MZN3;27;16;1;R;3;4167417632
41700;167065980;1425;11.24.2025 1:22 PM;MZN3;27;16;1;R;1;4167417632
41700;567514206;1426;11.24.2025 1:22 PM;MZN3;27;17;2;L;1;4167417632
41700;567514206;1426;11.24.2025 1:22 PM;MZN3;27;17;2;L;1;4167417632
41700;567514206;1426;11.24.2025 1:22 PM;MZN3;27;17;2;L;2;4167417632
41700;567813031;1427;11.24.2025 8:04 AM;MZN4;1;1;1;L;2;4167417697
41700;567715637;1428;11.24.2025 8:05 AM;MZN4;1;1;2;L;1;4167417697
41700;567715637;1428;11.24.2025 8:05 AM;MZN4;1;1;2;L;1;4167417697
41700;567715637;1428;11.24.2025 8:05 AM;MZN4;1;1;2;L;1;4167417697
41700;567821323;1429;11.24.2025 8:06 AM;MZN4;1;2;2;R;2;4167417697
41700;567715598;1431;11.24.2025 8:07 AM;MZN4;1;2;6;L;1;4167417697
41700;567715598;1431;11.24.2025 8:07 AM;MZN4;1;2;6;L;2;4167417697
41700;567715598;1431;11.24.2025 8:07 AM;MZN4;1;2;6;L;2;4167417697
41700;567715598;1431;11.24.2025 8:07 AM;MZN4;1;2;6;L;1;4167417697
41700;567716066;1430;11.24.2025 8:07 AM;MZN4;1;2;6;L;1;4167417697
41700;567716066;1430;11.24.2025 8:07 AM;MZN4;1;2;6;L;2;4167417697
41700;567716021;1433;11.24.2025 8:08 AM;MZN4;1;2;6;R;1;4167417697
41700;567716021;1433;11.24.2025 8:08 AM;MZN4;1;2;6;R;1;4167417697
41700;567716021;1433;11.24.2025 8:08 AM;MZN4;1;2;6;R;1;4167417697
41700;567716021;1433;11.24.2025 8:08 AM;MZN4;1;2;6;R;1;4167417697
41700;567716021;1433;11.24.2025 8:08 AM;MZN4;1;2;6;R;1;4167417697
41700;567716069;1432;11.24.2025 8:09 AM;MZN4;1;2;6;R;2;4167417697
41700;567716069;1432;11.24.2025 8:09 AM;MZN4;1;2;6;R;2;4167417697
41700;567716069;1432;11.24.2025 8:09 AM;MZN4;1;2;6;R;3;4167417697
41700;567819100;1435;11.24.2025 8:09 AM;MZN4;1;3;1;R;1;4167417697
41700;567819100;1435;11.24.2025 8:09 AM;MZN4;1;3;1;R;1;4167417697
41700;4197251536;1434;11.24.2025 8:10 AM;MZN4;1;3;1;R;2;4167417697
41700;4197251536;1434;11.24.2025 8:10 AM;MZN4;1;3;1;R;1;4167417697
41700;4197251536;1434;11.24.2025 8:10 AM;MZN4;1;3;1;R;1;4167417697
41700;4197251536;1434;11.24.2025 8:10 AM;MZN4;1;3;1;R;1;4167417697
43873;567947094;1436;11.24.2025;MZN4;1;3;6;R;1;4167419192
41700;567810576;1437;11.24.2025 8:10 AM;MZN4;1;3;7;R;2;4167417697
41700;567715632;1439;11.24.2025 8:11 AM;MZN4;1;4;1;R;1;4167417697
41700;567715632;1439;11.24.2025 8:11 AM;MZN4;1;4;1;R;1;4167417697
41700;567738558;1438;11.24.2025 8:11 AM;MZN4;1;4;1;R;1;4167417697
41700;567738558;1438;11.24.2025 8:11 AM;MZN4;1;4;1;R;1;4167417697
41700;567738558;1438;11.24.2025 8:11 AM;MZN4;1;4;1;R;1;4167417697
41700;567812617;1440;11.24.2025 8:11 AM;MZN4;1;4;3;R;1;4167417697
41700;567812617;1440;11.24.2025 8:11 AM;MZN4;1;4;3;R;2;4167417697
41700;567553447;1441;11.24.2025 8:12 AM;MZN4;1;4;7;R;1;4167417697
43873;567641708;1443;11.24.2025;MZN4;1;5;2;L;1;4167419192
41700;567738557;1442;11.24.2025 8:12 AM;MZN4;1;5;2;L;1;4167417697
41700;567738557;1442;11.24.2025 8:12 AM;MZN4;1;5;2;L;2;4167417697
41700;567819617;1445;11.24.2025 8:12 AM;MZN4;1;5;5;R;1;4167417697
41700;567819617;1445;11.24.2025 8:12 AM;MZN4;1;5;5;R;1;4167417697
41700;567819617;1445;11.24.2025 8:12 AM;MZN4;1;5;5;R;1;4167417697
41700;567819617;1445;11.24.2025 8:13 AM;MZN4;1;5;5;R;1;4167417697
41700;567819617;1445;11.24.2025 8:13 AM;MZN4;1;5;5;R;1;4167417697
41700;9017861142;1444;11.24.2025 8:13 AM;MZN4;1;5;5;R;2;4167417697
41700;9017861142;1444;11.24.2025 8:13 AM;MZN4;1;5;5;R;2;4167417697
41700;9017861142;1444;11.24.2025 8:13 AM;MZN4;1;5;5;R;1;4167417697
41700;9017861142;1444;11.24.2025 8:13 AM;MZN4;1;5;5;R;3;4167417697
41700;9017861142;1444;11.24.2025 8:13 AM;MZN4;1;5;5;R;2;4167417697
41700;9017861142;1444;11.24.2025 8:13 AM;MZN4;1;5;5;R;2;4167417697
41700;9017861142;1444;11.24.2025 8:13 AM;MZN4;1;5;5;R;1;4167417697
41700;9017861142;1444;11.24.2025 8:13 AM;MZN4;1;5;5;R;1;4167417697
41700;9017861142;1444;11.24.2025 8:13 AM;MZN4;1;5;5;R;2;4167417697
41700;9017861142;1444;11.24.2025 8:13 AM;MZN4;1;5;5;R;2;4167417697
41700;9017861142;1444;11.24.2025 8:14 AM;MZN4;1;5;5;R;1;4167417697
41700;9017861142;1444;11.24.2025 8:14 AM;MZN4;1;5;5;R;1;4167417697
41700;567729740;1446;11.24.2025 8:14 AM;MZN4;1;7;1;R;1;4167417697
41700;567822401;1447;11.24.2025 8:17 AM;MZN4;1;7;2;L;1;4167417697
41700;567890269;1448;11.24.2025 8:17 AM;MZN4;1;7;3;L;1;4167417697
41700;567947086;1449;11.24.2025 8:18 AM;MZN4;1;7;6;R;1;4167417697
41700;567834673;1450;11.24.2025 8:18 AM;MZN4;1;7;7;L;1;4167417697
41700;567834673;1450;11.24.2025 8:18 AM;MZN4;1;7;7;L;2;4167417697
41700;567813109;1451;11.24.2025 8:19 AM;MZN4;1;8;3;L;1;4167417697
41700;567613923;1452;11.24.2025 8:19 AM;MZN4;1;9;4;L;1;4167417697
41700;567672989;1453;11.24.2025 8:20 AM;MZN4;1;10;5;L;2;4167417697
41700;567812491;1454;11.24.2025 8:20 AM;MZN4;1;10;6;L;1;4167417697
41700;567812491;1455;11.24.2025 8:22 AM;MZN4;1;10;6;L;1;4167417697
41700;567812491;1455;11.24.2025 8:22 AM;MZN4;1;10;6;L;1;4167417697
41700;567812491;1455;11.24.2025 8:22 AM;MZN4;1;10;6;L;1;4167417697
41700;567812491;1455;11.24.2025 8:22 AM;MZN4;1;10;6;L;1;4167417697
43873;567746668;1456;11.24.2025;MZN4;1;11;3;L;1;4167419192
43873;567746668;1456;11.24.2025;MZN4;1;11;3;L;1;4167419192
43873;567746687;1457;11.24.2025;MZN4;1;11;7;L;1;4167419192
41700;567812488;1458;11.24.2025 8:23 AM;MZN4;1;11;7;L;1;4167417697
41700;567940640;1459;11.24.2025 8:24 AM;MZN4;1;12;2;R;1;4167417697
41700;567940639;1461;11.24.2025 8:24 AM;MZN4;1;12;5;R;1;4167417697
41700;567940639;1460;11.24.2025 8:25 AM;MZN4;1;12;5;R;1;4167417697
41700;567940638;1462;11.24.2025 8:25 AM;MZN4;1;15;3;L;1;4167417697
41700;567890536;1463;11.24.2025 8:26 AM;MZN4;1;15;6;L;1;4167417697
43873;567942916;336;11.24.2025 1:00 AM;MZN4;1;15;6;R;1;4167419192
43873;567718460;1464;11.24.2025 1:00 AM;MZN4;1;16;2;R;1;4167419192
41700;567699666;1465;11.24.2025 8:26 AM;MZN4;1;18;3;R;1;4167417697
41700;4197316308;1466;11.24.2025 8:27 AM;MZN4;1;18;6;L;1;4167417697
41700;567702583;1467;11.24.2025 8:27 AM;MZN4;1;18;6;R;2;4167417697
41700;567778878;1468;11.24.2025 8:30 AM;MZN4;1;19;4;L;1;4167417697
41700;567778878;1468;11.24.2025 8:30 AM;MZN4;1;19;4;L;1;4167417697
41700;567805678;1469;11.24.2025 8:30 AM;MZN4;1;19;5;L;1;4167417697
41700;567805678;1469;11.24.2025 8:30 AM;MZN4;1;19;5;L;1;4167417697
41700;4197251530;1470;11.24.2025 8:47 AM;MZN4;2;2;1;R;2;4167417697
41700;567761675;1471;11.24.2025 8:47 AM;MZN4;2;2;2;L;1;4167417697
41700;567761675;1471;11.24.2025 8:47 AM;MZN4;2;2;2;L;1;4167417697
41700;567841972;1472;11.24.2025 8:48 AM;MZN4;2;2;3;R;1;4167417697
41700;567841972;1472;11.24.2025 8:48 AM;MZN4;2;2;3;R;1;4167417697
41700;567841976;1473;11.24.2025 8:48 AM;MZN4;2;2;3;R;1;4167417697
41700;567821086;1474;11.24.2025 8:46 AM;MZN4;2;3;4;R;1;4167417697
41700;567822954;1475;11.24.2025 8:45 AM;MZN4;2;4;4;L;2;4167417697
41700;567822954;1475;11.24.2025 8:45 AM;MZN4;2;4;4;L;1;4167417697
41700;567706589;1476;11.24.2025 8:45 AM;MZN4;2;4;5;R;1;4167417697
43873;567952431;1477;11.24.2025;MZN4;2;5;2;L;1;4167419192
43873;567803312;1478;11.24.2025;MZN4;2;6;1;R;1;4167419192
41700;567503690;1479;11.24.2025 8:44 AM;MZN4;2;6;6;R;1;4167417697
41700;4197254556;1480;11.24.2025 8:44 AM;MZN4;2;7;2;L;1;4167417697
41700;4197254556;1480;11.24.2025 8:44 AM;MZN4;2;7;2;L;1;4167417697
41700;567757093;1481;11.24.2025 8:43 AM;MZN4;2;12;7;L;1;4167417697
41700;567757093;1481;11.24.2025 8:43 AM;MZN4;2;12;7;L;1;4167417697
41700;567757093;1481;11.24.2025 8:43 AM;MZN4;2;12;7;L;2;4167417697
41700;567529624;1482;11.24.2025 8:43 AM;MZN4;2;13;2;L;1;4167417697
41700;567699282;1483;11.24.2025 8:42 AM;MZN4;2;14;2;R;1;4167417697
41700;567756582;1484;11.24.2025 8:43 AM;MZN4;2;14;3;L;1;4167417697
41700;567738977;1485;11.24.2025 8:37 AM;MZN4;2;15;3;R;1;4167417697
41700;567738977;1485;11.24.2025 8:37 AM;MZN4;2;15;3;R;2;4167417697
41700;567738977;1485;11.24.2025 8:37 AM;MZN4;2;15;3;R;1;4167417697
41700;567738977;1485;11.24.2025 8:37 AM;MZN4;2;15;3;R;2;4167417697
41700;567738977;1485;11.24.2025 8:37 AM;MZN4;2;15;3;R;1;4167417697
41700;567738981;1486;11.24.2025 8:38 AM;MZN4;2;15;3;R;2;4167417697
41700;567738981;1486;11.24.2025 8:38 AM;MZN4;2;15;3;R;2;4167417697
41700;567738981;1486;11.24.2025 8:38 AM;MZN4;2;15;3;R;2;4167417697
41700;567618779;1487;11.24.2025 8:42 AM;MZN4;2;15;5;L;1;4167417697
41700;567618779;1487;11.24.2025 8:42 AM;MZN4;2;15;5;L;1;4167417697
41700;567738972;1488;11.24.2025 8:36 AM;MZN4;2;16;3;R;2;4167417697
41700;567738972;1488;11.24.2025 8:36 AM;MZN4;2;16;3;R;3;4167417697
41700;567738972;1488;11.24.2025 8:36 AM;MZN4;2;16;3;R;1;4167417697
41700;567756903;1489;11.24.2025 8:36 AM;MZN4;2;16;7;L;1;4167417697
41700;567756903;1489;11.24.2025 8:36 AM;MZN4;2;16;7;L;1;4167417697
41700;567747632;1490;11.24.2025 8:35 AM;MZN4;2;17;5;L;1;4167417697
41700;567747632;1490;11.24.2025 8:35 AM;MZN4;2;17;5;L;1;4167417697
41700;567747632;1490;11.24.2025 8:35 AM;MZN4;2;17;5;L;1;4167417697
41700;4197288999;1491;11.24.2025 8:33 AM;MZN4;2;18;2;R;1;4167417697
41700;4197288999;1491;11.24.2025 8:34 AM;MZN4;2;18;2;R;1;4167417697
41700;4197288999;1491;11.24.2025 8:34 AM;MZN4;2;18;2;R;1;4167417697
41700;4197288999;1491;11.24.2025 8:34 AM;MZN4;2;18;2;R;2;4167417697
41700;4197288999;1491;11.24.2025 8:34 AM;MZN4;2;18;2;R;1;4167417697
41700;4197288999;1491;11.24.2025 8:34 AM;MZN4;2;18;2;R;2;4167417697
41700;4197288999;1491;11.24.2025 8:34 AM;MZN4;2;18;2;R;1;4167417697
